Athlete_unique_url,Athlete,Trigram,Country,Event,Gender,Sport,Gold,Silver,Bronze,Total,Participations
/olympics/athletes/ko/ivica-kostelic-1.html,"KosteliA,Ivica",CRO,Croatia,Winter,Male,Alpine Skiing,0,4,0,4,4
/olympics/athletes/ko/jan-kobian-1.html,"KobiAn,Jan",CZE,Czech Republic,Winter,Male,Bobsleigh,0,0,0,0,5
/olympics/athletes/ko/joseph-kono-1.html,"Kono,Joseph",CMR,Cameroon,Summer,Male,Cycling,0,0,0,0,4
/olympics/athletes/ko/jure-kosir-1.html,"KoAir,Jure",SLO,Slovenia,Winter,Male,Alpine Skiing,0,0,1,1,4
/olympics/athletes/ko/katalin-kovacs-1.html,"KovAcs,Katalin",HUN,Hungary,Summer,Female,Canoeing,3,5,0,8,4
/olympics/athletes/ko/kazunori-komatsu-1.html,"Komatsu,Kazunori",JPN,Japan,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/ko/kristel-kobrich-1.html,"KAbrich,Kristel",CHI,Chile,Summer,Female,Swimming,0,0,0,0,4
/olympics/athletes/ko/lisbeth-korsmo-berg-1.html,"Korsmo-Berg,Lisbeth",NOR,Norway,Winter,Female,Speed Skating,0,0,1,1,4
/olympics/athletes/ko/magnus-konow-1.html,"Konow,Magnus",NOR,Norway,Summer,Male,Sailing,2,1,0,3,6
/olympics/athletes/ko/marek-kolbowicz-1.html,"Kolbowicz,Marek",POL,Poland,Summer,Male,Rowing,1,0,0,1,5
/olympics/athletes/ko/martin-koukal-1.html,"Koukal,Martin",CZE,Czech Republic,Winter,Male,Cross Country Skiing,0,0,1,1,4
/olympics/athletes/ko/mikko-kolehmainen-1.html,"Kolehmainen,Mikko",FIN,Finland,Summer,Male,Canoeing,1,0,0,1,4
/olympics/athletes/ko/nanthana-komwong-1.html,"Komwong,Nanthana",THA,Thailand,Summer,Female,Table Tennis,0,0,0,0,5
/olympics/athletes/ko/olena-kostevych-1.html,"Kostevych,Olena",UKR,Ukraine,Summer,Female,Shooting,1,0,2,3,4
/olympics/athletes/ko/pal-kovacs-1.html,"KovAcs,PAl",HUN,Hungary,Summer,Male,Fencing,6,0,1,7,5
/olympics/athletes/ko/pawel-korzeniowski-1.html,"Korzeniowski,PaweA",POL,Poland,Summer,Male,Swimming,0,0,0,0,4
/olympics/athletes/ko/petr-korbel-1.html,"Korbel,Petr",CZE,Czech Republic,Summer,Male,Table Tennis,0,0,0,0,4
/olympics/athletes/ko/primoz-kozmus-1.html,"Kozmus,PrimoA34",SLO,Slovenia,Summer,Male,Athletics,1,1,0,2,4
/olympics/athletes/ko/rita-koban-1.html,"KAbAn,Rita",HUN,Hungary,Summer,Female,Canoeing,2,3,1,6,4
/olympics/athletes/ko/robert-korzeniowski-1.html,"Korzeniowski,Robert",POL,Poland,Summer,Male,Athletics,4,0,0,4,4
/olympics/athletes/ko/saku-koivu-1.html,"Koivu,Saku",FIN,Finland,Winter,Male,Ice Hockey,0,1,3,4,4
/olympics/athletes/ko/sergey-kovalenko-1.html,"Kovalenko,Sergey",RUS,Russia,Summer,Male,Shooting,0,0,0,0,5
/olympics/athletes/ko/sofiya-konukh-1.html,"Konukh,Sofiya",RUS,Russia,Summer,Female,Water Polo,0,0,1,1,4
/olympics/athletes/ko/torin-koos-1.html,"Koos,Torin",USA,United States,Winter,Male,Cross Country Skiing,0,0,0,0,4
/olympics/athletes/ko/voitto-kolho-1.html,"Kolho,Voitto",FIN,Finland,Summer,Male,Shooting,0,0,1,1,4
/olympics/athletes/ko/zoltan-kovago-1.html,"KAvAgA3,ZoltAn",HUN,Hungary,Summer,Male,Athletics,0,1,0,1,4
/olympics/athletes/kr/erik-kristiansen-1.html,"Kristiansen,Erik",NOR,Norway,Winter,Male,Ice Hockey,0,0,0,0,4
/olympics/athletes/kr/grzegorz-krejner-1.html,"Krejner,Grzegorz",POL,Poland,Summer,Male,Cycling,0,0,0,0,4
/olympics/athletes/kr/janusz-krezelok-1.html,"KrAA14elok,Janusz",POL,Poland,Winter,Male,Cross Country Skiing,0,0,0,0,4
/olympics/athletes/kr/kallinikos-kreangka-1.html,"Kreangka,Kallinikos",GRE,Greece,Summer,Male,Table Tennis,0,0,0,0,5
/olympics/athletes/kr/richard-kruse-1.html,"Kruse,Richard",GBR,Great Britain,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/kr/robert-kranjec-1.html,"Kranjec,Robert",SLO,Slovenia,Winter,Male,Ski Jumping,0,0,1,1,4
/olympics/athletes/kr/simona-krupeckaite-1.html,"KrupeckaitA,Simona",LTU,Lithuania,Summer,Female,Cycling,0,0,0,0,4
/olympics/athletes/kr/stanislav-kravchuk-1.html,"Kravchuk,Stanislav",UKR,Ukraine,Winter,Male,Freestyle Skiing,0,0,0,0,4
/olympics/athletes/ku/afanasijs-kuzmins-1.html,"Kuzmins,Afanasijs",LAT,Latvia,Summer,Male,Shooting,0,1,0,1,6
/olympics/athletes/ku/claudia-kunzel-nystad-1.html,"KA14nzel-Nystad,Claudia",GER,Germany,Winter,Female,Cross Country Skiing,2,3,1,6,4
/olympics/athletes/ku/dawid-kupczyk-1.html,"Kupczyk,Dawid",POL,Poland,Winter,Male,Bobsleigh,0,0,0,0,5
/olympics/athletes/ku/galina-kulakova-1.html,"Kulakova,Galina",URS,Soviet Union,Winter,Female,Cross Country Skiing,4,2,2,8,4
/olympics/athletes/ku/gergely-kulcsar-1.html,"KulcsAr,Gergely",HUN,Hungary,Summer,Male,Athletics,0,1,2,3,4
/olympics/athletes/ku/gyozo-kulcsar-1.html,"KulcsAr,GyAzA",HUN,Hungary,Summer,Male,Fencing,4,0,2,6,4
/olympics/athletes/ku/jaroslav-kulhavy-1.html,"KulhavA12,Jaroslav",CZE,Czech Republic,Summer,Male,Cycling,1,1,0,2,4
/olympics/athletes/ku/karlo-kuret-1.html,"Kuret,Karlo",CRO,Croatia,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/ku/kevin-kuske-1.html,"Kuske,Kevin",GER,Germany,Winter,Male,Bobsleigh,4,1,0,5,4
/olympics/athletes/ku/krisztian-kulcsar-1.html,"KulcsAr,KrisztiAn",HUN,Hungary,Summer,Male,Fencing,0,2,0,2,4
/olympics/athletes/ku/krzysztof-kucharczyk-1.html,"Kucharczyk,Krzysztof",POL,Poland,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/ku/mateusz-kusznierewicz-1.html,"Kusznierewicz,Mateusz",POL,Poland,Summer,Male,Sailing,1,0,1,2,5
/olympics/athletes/ku/mitja-kunc-1.html,"Kunc,Mitja",SLO,Slovenia,Winter,Male,Alpine Skiing,0,0,0,0,4
/olympics/athletes/ku/szilard-kun-1.html,"Kun,SzilArd",HUN,Hungary,Summer,Male,Shooting,0,1,0,1,5
/olympics/athletes/ku/willi-kuhweide-1.html,"Kuhweide,Willi",FRG,West Germany,Summer,Male,Sailing,0,0,1,1,4
/olympics/athletes/kw/czeslaw-kwiecinski-1.html,"KwieciAski,CzesAaw",POL,Poland,Summer,Male,Wrestling,0,0,2,2,5
/olympics/athletes/ky/kye-sun-hui-1.html,"Kye,Sun-Hui",PRK,North Korea,Summer,Female,Judo,1,1,1,3,4
/olympics/athletes/ky/kyra-kyrklund-1.html,"Kyrklund,Kyra",FIN,Finland,Summer,Female,Equestrianism,0,0,0,0,6
/olympics/athletes/la/brigitte-latrille-gaudin-1.html,"Latrille-Gaudin,Brigitte",FRA,France,Summer,Female,Fencing,1,1,1,3,4
/olympics/athletes/la/daniela-larreal-1.html,"Larreal,Daniela",VEN,Venezuela,Summer,Female,Cycling,0,0,0,0,5
/olympics/athletes/la/dieudonne-lamothe-1.html,"Lamothe,DieudonnA",HAI,Haiti,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/la/dmitry-lapkes-1.html,"Lapkes,Dmitry",BLR,Belarus,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/la/eirik-veras-larsen-1.html,"Larsen,Eirik VerAs",NOR,Norway,Summer,Male,Canoeing,2,1,1,4,4
/olympics/athletes/la/emma-laaksonen-terho-1.html,"Laaksonen-Terho,Emma",FIN,Finland,Winter,Female,Ice Hockey,0,0,2,2,5
/olympics/athletes/la/francie-larrieu-smith-1.html,"Larrieu-Smith,Francie",USA,United States,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/la/franco-lavoratori-1.html,"Lavoratori,Franco",ITA,Italy,Summer,Male,Water Polo,1,0,0,1,4
/olympics/athletes/la/frans-lafortune-1.html,"Lafortune,Frans",BEL,Belgium,Summer,Male,Shooting,0,0,0,0,7
/olympics/athletes/la/heike-latzsch-1.html,"LAtzsch,Heike",GER,Germany,Summer,Female,Hockey,1,1,0,2,4
/olympics/athletes/la/ivet-lalova-collio-1.html,"Lalova-Collio,Ivet",BUL,Bulgaria,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/la/jacques-lafortune-1.html,"Lafortune,Jacques",BEL,Belgium,Summer,Male,Shooting,0,0,0,0,5
/olympics/athletes/la/janne-lahtela-1.html,"Lahtela,Janne",FIN,Finland,Winter,Male,Freestyle Skiing,1,1,0,2,5
/olympics/athletes/la/jean-francois-lamour-1.html,"Lamour,Jean-FranAois",FRA,France,Summer,Male,Fencing,2,1,2,5,4
/olympics/athletes/la/jian-fang-lay-1.html,"Lay,Jian-Fang",AUS,Australia,Summer,Female,Table Tennis,0,0,0,0,5
/olympics/athletes/la/jos-lansink-1.html,"Lansink,Jos",NED,Netherlands,Summer,Male,Equestrianism,1,0,0,1,4
/olympics/athletes/la/karen-lachmann-1.html,"Lachmann,Karen",DEN,Denmark,Summer,Female,Fencing,0,1,1,2,4
/olympics/athletes/la/kyosti-laasonen-1.html,"Laasonen,KyAsti",FIN,Finland,Summer,Male,Archery,0,0,1,1,4
/olympics/athletes/la/marcel-lafortune-1.html,"Lafortune,Marcel",BEL,Belgium,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/la/margaret-langford-1.html,"Langford,Margaret",CAN,Canada,Summer,Female,Canoeing,0,0,0,0,4
/olympics/athletes/la/markus-larsson-1.html,"Larsson,Markus",SWE,Sweden,Winter,Male,Alpine Skiing,0,0,0,0,4
/olympics/athletes/la/matt-langridge-1.html,"Langridge,Matt",GBR,Great Britain,Summer,Male,Rowing,1,1,1,3,4
/olympics/athletes/la/michel-lafis-1.html,"Lafis,Michel",SWE,Sweden,Summer,Male,Cycling,0,0,1,1,4
/olympics/athletes/la/pedro-luis-lazo-1.html,"Lazo,Pedro Luis",CUB,Cuba,Summer,Male,Baseball,2,2,0,4,4
/olympics/athletes/la/philip-laats-1.html,"Laats,Philip",BEL,Belgium,Summer,Male,Judo,0,0,0,0,4
/olympics/athletes/la/reka-lazar-szabo-1.html,"LazAr-Szabo,Reka",ROU,Romania,Summer,Female,Fencing,0,1,1,2,4
/olympics/athletes/la/riitta-liisa-lassila-roponen-1.html,"Lassila-Roponen,Riitta-Liisa",FIN,Finland,Winter,Female,Cross Country Skiing,0,0,1,1,4
/olympics/athletes/la/roberto-larraz-1.html,"Larraz,Roberto",ARG,Argentina,Summer,Male,Fencing,0,0,1,1,4
/olympics/athletes/la/ron-laird-1.html,"Laird,Ron",USA,United States,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/la/santiago-lange-1.html,"Lange,Santiago",ARG,Argentina,Summer,Male,Sailing,1,0,2,3,6
/olympics/athletes/la/silken-laumann-1.html,"Laumann,Silken",CAN,Canada,Summer,Female,Rowing,0,1,2,3,4
/olympics/athletes/le/barbara-lechner-engleder-1.html,"Lechner-Engleder,Barbara",GER,Germany,Summer,Female,Shooting,1,0,0,1,4
/olympics/athletes/le/carl-lewis-1.html,"Lewis,Carl",USA,United States,Summer,Male,Athletics,9,1,0,10,4
/olympics/athletes/le/catriona-le-may-doan-1.html,"Le May Doan,Catriona",CAN,Canada,Winter,Female,Speed Skating,2,0,1,3,4
/olympics/athletes/le/dominique-lecointe-1.html,"Lecointe,Dominique",FRA,France,Summer,Male,Rowing,0,0,0,0,4
/olympics/athletes/le/eino-leino-1.html,"Leino,Eino",FIN,Finland,Summer,Male,Wrestling,1,1,2,4,4
/olympics/athletes/le/ejnar-levison-1.html,"Levison,Ejnar",DEN,Denmark,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/le/erwann-le-pechoux-1.html,"Le PAchoux,Erwann",FRA,France,Summer,Male,Fencing,0,1,0,1,4
/olympics/athletes/le/evelyne-leu-1.html,"Leu,Evelyne",SUI,Switzerland,Winter,Female,Freestyle Skiing,1,0,0,1,4
/olympics/athletes/le/fernando-leon-1.html,"LAon,Fernando",ESP,Spain,Summer,Male,Sailing,1,0,0,1,4
/olympics/athletes/le/george-leary-1.html,"Leary,George",CAN,Canada,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/le/jacques-baptiste-lebrun-1.html,"Lebrun,Jacques Baptiste",FRA,France,Summer,Male,Sailing,1,0,0,1,5
/olympics/athletes/le/jacques-lefevre-1.html,"LefA vre,Jacques",FRA,France,Summer,Male,Fencing,0,0,1,1,5
/olympics/athletes/le/jason-lezak-1.html,"Lezak,Jason",USA,United States,Summer,Male,Swimming,4,2,2,8,4
/olympics/athletes/le/jere-lehtinen-1.html,"Lehtinen,Jere",FIN,Finland,Winter,Male,Ice Hockey,0,1,3,4,5
/olympics/athletes/le/karen-lende-oconnor-1.html,"Lende O'Connor,Karen",USA,United States,Summer,Female,Equestrianism,0,1,1,2,5
/olympics/athletes/le/laurence-leboucher-1.html,"Leboucher,Laurence",FRA,France,Summer,Female,Cycling,0,0,0,0,4
/olympics/athletes/le/lee-bong-ju-1.html,"Lee,Bong-Ju",KOR,South Korea,Summer,Male,Athletics,0,1,0,1,4
/olympics/athletes/le/lee-chae-won-1.html,"Lee,Chae-Won",KOR,South Korea,Winter,Female,Cross Country Skiing,0,0,0,0,4
/olympics/athletes/le/lee-cheol-seung-1.html,"Lee,Cheol-Seung",KOR,South Korea,Summer,Male,Table Tennis,0,0,2,2,4
/olympics/athletes/le/lee-chong-wei-1.html,"Lee,Chong Wei",MAS,Malaysia,Summer,Male,Badminton,0,3,0,3,4
/olympics/athletes/le/lee-eun-cheol-1.html,"Lee,Eun-Cheol",KOR,South Korea,Summer,Male,Shooting,1,0,0,1,5
/olympics/athletes/le/lee-gyu-hyeok-2.html,"Lee,Gyu-Hyeok",KOR,South Korea,Winter,Male,Speed Skating,0,0,0,0,6
/olympics/athletes/le/lee-hyeong-taek-1.html,"Lee,Hyeong-Taek",KOR,South Korea,Summer,Male,Tennis,0,0,0,0,4
/olympics/athletes/le/lee-jae-wu-1.html,"Lee,Jae-Wu",KOR,South Korea,Summer,Male,Handball,0,0,0,0,4
/olympics/athletes/le/lee-jong-ae-1.html,"Lee,Jong-Ae",KOR,South Korea,Summer,Female,Basketball,0,0,0,0,4
/olympics/athletes/le/lee-lai-shan-1.html,"Lee,Lai Shan",HKG,Hong Kong,Summer,Female,Sailing,1,0,0,1,4
/olympics/athletes/le/lee-sang-gi-1.html,"Lee,Sang-Gi",KOR,South Korea,Summer,Male,Fencing,0,0,1,1,4
/olympics/athletes/le/leong-mun-yee-1.html,"Leong,Mun Yee",MAS,Malaysia,Summer,Female,Diving,0,0,0,0,4
/olympics/athletes/le/lisa-leslie-1.html,"Leslie,Lisa",USA,United States,Summer,Female,Basketball,4,0,0,4,4
/olympics/athletes/le/natascia-leonardi-cortesi-1.html,"Leonardi Cortesi,Natascia",SUI,Switzerland,Winter,Female,Cross Country Skiing,0,0,1,1,4
/olympics/athletes/le/olha-leleiko-1.html,"Leleiko,Olha",UKR,Ukraine,Summer,Female,Fencing,0,0,0,0,4
/olympics/athletes/le/pavel-lednyov-1.html,"Lednyov,Pavel",URS,Soviet Union,Summer,Male,Modern Pentathlon,2,2,3,7,4
/olympics/athletes/le/raffaello-leonardo-1.html,"Leonardo,Raffaello",ITA,Italy,Summer,Male,Rowing,0,0,1,1,5
/olympics/athletes/le/roland-lessing-1.html,"Lessing,Roland",EST,Estonia,Winter,Male,Biathlon,0,0,0,0,4
/olympics/athletes/le/tatyana-lebedeva-1.html,"Lebedeva,Tatyana",RUS,Russia,Summer,Female,Athletics,1,3,1,5,4
/olympics/athletes/le/vesela-lecheva-1.html,"Lecheva,Vesela",BUL,Bulgaria,Summer,Female,Shooting,0,2,0,2,4
/olympics/athletes/le/walter-legel-1.html,"Legel,Walter",AUT,Austria,Summer,Male,Weightlifting,0,0,0,0,4
/olympics/athletes/le/yuliya-levina-1.html,"Levina,Yuliya",RUS,Russia,Summer,Female,Rowing,0,0,1,1,4
/olympics/athletes/li/andreas-linger-1.html,"Linger,Andreas",AUT,Austria,Winter,Male,Luge,2,1,0,3,4
/olympics/athletes/li/anna-lindberg-1.html,"Lindberg,Anna",SWE,Sweden,Summer,Female,Diving,0,0,0,0,5
/olympics/athletes/li/bernt-lindelof-1.html,"LindelAf,Bernt",SWE,Sweden,Summer,Male,Canoeing,0,0,0,0,4
/olympics/athletes/li/carl-johan-lind-1.html,"Lind,Carl Johan",SWE,Sweden,Summer,Male,Athletics,0,1,1,2,4
/olympics/athletes/li/chunli-li-1.html,"Li,Chunli",NZL,New Zealand,Summer,Female,Table Tennis,0,0,0,0,4
/olympics/athletes/li/einar-liberg-1.html,"Liberg,Einar",NOR,Norway,Summer,Male,Shooting,4,2,1,7,4
/olympics/athletes/li/flandy-limpele-1.html,"Limpele,Flandy",INA,Indonesia,Summer,Male,Badminton,0,0,1,1,4
/olympics/athletes/li/gustaf-lindblom-1.html,"Lindblom,Gustaf",SWE,Sweden,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/li/jia-liu-1.html,"Liu,Jia",AUT,Austria,Summer,Female,Table Tennis,0,0,0,0,5
/olympics/athletes/li/josefin-lillhage-1.html,"Lillhage,Josefin",SWE,Sweden,Summer,Female,Swimming,0,0,1,1,4
/olympics/athletes/li/jozef-lipien-1.html,"LipieA,JA3zef",POL,Poland,Summer,Male,Wrestling,0,1,0,1,4
/olympics/athletes/li/karel-lismont-1.html,"Lismont,Karel",BEL,Belgium,Summer,Male,Athletics,0,1,1,2,4
/olympics/athletes/li/kevin-lim-1.html,"Lim,Kevin",MAS,Malaysia,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/li/li-jia-wei-1.html,"Li,Jia Wei",SGP,Singapore,Summer,Female,Table Tennis,0,1,1,2,4
/olympics/athletes/li/li-jiajun-1.html,"Li,Jiajun",CHN,China,Winter,Male,Short Track Speed Skating,0,2,3,5,4
/olympics/athletes/li/li-na-2.html,"Li,Na",CHN,China,Summer,Female,Fencing,1,0,1,2,4
/olympics/athletes/li/li-nan-1.html,"Li,Nan",CHN,China,Summer,Male,Basketball,0,0,0,0,4
/olympics/athletes/li/li-nina-1.html,"Li,Nina",CHN,China,Winter,Female,Freestyle Skiing,0,2,0,2,4
/olympics/athletes/li/lin-dan-1.html,"Lin,Dan",CHN,China,Summer,Male,Badminton,2,0,0,2,4
/olympics/athletes/li/lin-yi-chun-1.html,"Lin,Yi-Chun",TPE,Chinese Taipei,Summer,Female,Shooting,0,0,0,0,4
/olympics/athletes/li/liu-xianying-1.html,"Liu,Xianying",CHN,China,Winter,Female,Biathlon,0,0,0,0,4
/olympics/athletes/li/nicklas-lidstrom-1.html,"LidstrAm,Nicklas",SWE,Sweden,Winter,Male,Ice Hockey,1,0,0,1,4
/olympics/athletes/li/nils-linneberg-1.html,"Linneberg,Nils",CHI,Chile,Winter,Male,Alpine Skiing,0,0,0,0,4
/olympics/athletes/li/ola-lindgren-1.html,"Lindgren,Ola",SWE,Sweden,Summer,Male,Handball,0,3,0,3,4
/olympics/athletes/li/olena-liashenko-1.html,"Liashenko,Olena",UKR,Ukraine,Winter,Female,Figure Skating,0,0,0,0,4
/olympics/athletes/li/pentti-linnosvuo-1.html,"Linnosvuo,Pentti",FIN,Finland,Summer,Male,Shooting,2,1,0,3,5
/olympics/athletes/li/renate-lingor-1.html,"Lingor,Renate",GER,Germany,Summer,Female,Football,0,0,3,3,4
/olympics/athletes/li/song-liu-1.html,"Liu,Song",ARG,Argentina,Summer,Male,Table Tennis,0,0,0,0,4
/olympics/athletes/li/wolfgang-linger-1.html,"Linger,Wolfgang",AUT,Austria,Winter,Male,Luge,2,1,0,3,4
/olympics/athletes/lj/bengt-ljungquist-1.html,"Ljungquist,Bengt",SWE,Sweden,Summer,Male,Fencing,0,1,1,2,4
/olympics/athletes/lj/john-ljunggren-1.html,"Ljunggren,John",SWE,Sweden,Summer,Male,Athletics,1,1,1,3,5
/olympics/athletes/lj/matija-ljubek-1.html,"Ljubek,Matija",YUG,Yugoslavia,Summer,Male,Canoeing,2,1,1,4,4
/olympics/athletes/lj/roar-ljokelsoy-1.html,"LjA kelsA y,Roar",NOR,Norway,Winter,Male,Ski Jumping,0,0,2,2,4
/olympics/athletes/ll/emrys-lloyd-1.html,"Lloyd,Emrys",GBR,Great Britain,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/ll/gomer-lloyd-1.html,"Lloyd,Gomer",GBR,Great Britain,Winter,Male,Bobsleigh,0,0,0,0,4
/olympics/athletes/ll/joan-llaneras-1.html,"Llaneras,Joan",ESP,Spain,Summer,Male,Cycling,2,2,0,4,4
/olympics/athletes/lo/chris-lori-1.html,"Lori,Chris",CAN,Canada,Winter,None,Bobsleigh,0,0,0,0,4
/olympics/athletes/lo/demetrio-lozano-1.html,"Lozano,Demetrio",ESP,Spain,Summer,Male,Handball,0,0,3,3,4
/olympics/athletes/lo/dmitry-lobkov-1.html,"Lobkov,Dmitry",RUS,Russia,Winter,Male,Speed Skating,0,0,0,0,4
/olympics/athletes/lo/eleonora-lo-bianco-1.html,"Lo Bianco,Eleonora",ITA,Italy,Summer,Female,Volleyball,0,0,0,0,5
/olympics/athletes/lo/fredrik-loof-1.html,"LAAf,Fredrik",SWE,Sweden,Summer,Male,Sailing,1,0,2,3,6
/olympics/athletes/lo/jeannie-longo-ciprelli-1.html,"Longo-Ciprelli,Jeannie",FRA,France,Summer,Female,Cycling,1,2,1,4,7
/olympics/athletes/lo/jennie-loriston-clarke-1.html,"Loriston-Clarke,Jennie",GBR,Great Britain,Summer,Female,Equestrianism,0,0,0,0,4
/olympics/athletes/lo/john-lovell-1.html,"Lovell,John",USA,United States,Summer,Male,Sailing,0,1,0,1,4
/olympics/athletes/lo/jud-logan-1.html,"Logan,Jud",USA,United States,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/lo/konstantinos-loudis-1.html,"Loudis,Konstantinos",GRE,Greece,Summer,Male,Water Polo,0,0,0,0,4
/olympics/athletes/lo/ladislau-lovrenschi-1.html,"Lovrenschi,Ladislau",ROU,Romania,Summer,Male,Rowing,0,1,1,2,4
/olympics/athletes/lo/luis-fernando-lopez-1.html,"LA3pez,Luis Fernando",COL,Colombia,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/lo/michal-logosz-1.html,"Aogosz,MichaA",POL,Poland,Summer,Male,Badminton,0,0,0,0,4
/olympics/athletes/lo/mieczyslaw-lopatka-1.html,"Aopatka,MieczysAaw",POL,Poland,Summer,Male,Basketball,0,0,0,0,4
/olympics/athletes/lo/mijain-lopez-1.html,"LA3pez,MijaAn",CUB,Cuba,Summer,Male,Wrestling,3,0,0,3,4
/olympics/athletes/lo/mikael-lofgren-1.html,"LAfgren,Mikael",SWE,Sweden,Winter,Male,Biathlon,0,0,2,2,4
/olympics/athletes/lo/moises-lopez-2.html,"LA3pez,Moises",MEX,Mexico,Summer,Male,Wrestling,0,0,0,0,4
/olympics/athletes/lo/olive-loughnane-1.html,"Loughnane,Olive",IRL,Ireland,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/lo/oumar-loum-1.html,"Loum,Oumar",SEN,Senegal,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/lo/pavel-loskutov-1.html,"Loskutov,Pavel",EST,Estonia,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/lo/ryan-lochte-1.html,"Lochte,Ryan",USA,United States,Summer,Male,Swimming,6,3,3,12,4
/olympics/athletes/lo/steven-lopez-1.html,"Lopez,Steven",USA,United States,Summer,Male,Taekwondo,2,0,1,3,5
/olympics/athletes/lo/tatyana-logunova-1.html,"Logunova,Tatyana",RUS,Russia,Summer,Female,Fencing,2,0,1,3,5
/olympics/athletes/lo/tim-lobinger-1.html,"Lobinger,Tim",GER,Germany,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/lo/todd-lodwick-1.html,"Lodwick,Todd",USA,United States,Winter,Male,Nordic Combined,0,1,0,1,6
/olympics/athletes/lo/venio-losert-1.html,"Losert,Venio",CRO,Croatia,Summer,Male,Handball,2,0,1,3,4
/olympics/athletes/lo/yury-lorentsson-1.html,"Lorentsson,Yury",URS,Soviet Union,Summer,Male,Rowing,0,1,1,2,5
/olympics/athletes/lu/elia-luini-1.html,"Luini,Elia",ITA,Italy,Summer,Male,Rowing,0,1,0,1,4
/olympics/athletes/lu/ivan-lund-1.html,"Lund,Ivan",AUS,Australia,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/lu/janis-lusis-1.html,"LAsis,JAnis",URS,Soviet Union,Summer,Male,Athletics,1,1,1,3,4
/olympics/athletes/lu/julio-cesar-luna-1.html,"Luna,Julio CAsar",VEN,Venezuela,Summer,Male,Weightlifting,0,0,0,0,4
/olympics/athletes/lu/konstantin-lukashik-1.html,"Lukashik,Konstantin",BLR,Belarus,Summer,Male,Shooting,0,0,0,0,5
/olympics/athletes/lu/liliya-ludan-1.html,"Ludan,Liliya",UKR,Ukraine,Winter,Female,Luge,0,0,0,0,4
/olympics/athletes/lu/lu-yen-hsun-1.html,"Lu,Yen-Hsun",TPE,Chinese Taipei,Summer,Male,Tennis,0,0,0,0,4
/olympics/athletes/lu/manuela-lutze-1.html,"Lutze,Manuela",GER,Germany,Summer,Female,Rowing,2,0,1,3,4
/olympics/athletes/lu/peder-lunde-jr-1.html,"Lunde, Jr.,Peder",NOR,Norway,Summer,Male,Sailing,1,1,0,2,4
/olympics/athletes/lu/pierre-lubac-1.html,"Lubac,Pierre",FRA,France,Summer,Male,Canoeing,0,0,0,0,4
/olympics/athletes/lu/pierre-lueders-1.html,"Lueders,Pierre",CAN,Canada,Winter,Male,Bobsleigh,1,1,0,2,5
/olympics/athletes/lu/rodion-luka-1.html,"Luka,Rodion",UKR,Ukraine,Summer,Male,Sailing,0,1,0,1,4
/olympics/athletes/ly/marianna-lymberta-1.html,"Lymberta,Marianna",GRE,Greece,Summer,Female,Swimming,0,0,0,0,4
/olympics/athletes/ly/oleh-lykov-1.html,"Lykov,Oleh",UKR,Ukraine,Summer,Male,Rowing,0,0,1,1,5
/olympics/athletes/ma/adam-malysz-1.html,"MaAysz,Adam",POL,Poland,Winter,Male,Ski Jumping,0,3,1,4,4
/olympics/athletes/ma/aleksey-markov-1.html,"Markov,Aleksey",RUS,Russia,Summer,Male,Cycling,0,1,2,3,5
/olympics/athletes/ma/alvaro-marinho-1.html,"Marinho,Alvaro",POR,Portugal,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/ma/angelo-mazzoni-1.html,"Mazzoni,Angelo",ITA,Italy,Summer,Male,Fencing,2,0,1,3,6
/olympics/athletes/ma/anton-manolov-1.html,"Manolov,Anton",BUL,Bulgaria,Summer,Male,Shooting,0,0,0,0,5
/olympics/athletes/ma/baikuntha-manandhar-1.html,"Manandhar,Baikuntha",NEP,Nepal,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ma/barbro-martinsson-1.html,"Martinsson,Barbro",SWE,Sweden,Winter,Female,Cross Country Skiing,0,2,0,2,4
